subj,exp_num,env_num,item_num,trial_num,dot_color
A21PQ8OB80F4NP,1,8,11,1191,1
A21PQ8OB80F4NP,1,8,12,1191,1
A21PQ8OB80F4NP,1,8,13,1191,1
A21PQ8OB80F4NP,1,8,14,1191,1
A21PQ8OB80F4NP,1,8,15,1191,1
A1QHAYZKE1KQMB,1,7,1,1192,3
A1QHAYZKE1KQMB,1,7,2,1192,3
A1QHAYZKE1KQMB,1,7,3,1192,3
A1QHAYZKE1KQMB,1,7,4,1192,3
A1QHAYZKE1KQMB,1,7,5,1192,3
A1QHAYZKE1KQMB,1,7,6,1192,2
A1QHAYZKE1KQMB,1,7,7,1192,2
A1QHAYZKE1KQMB,1,7,8,1192,2
A1QHAYZKE1KQMB,1,7,9,1192,2
A1QHAYZKE1KQMB,1,7,10,1192,2
A1QHAYZKE1KQMB,1,7,11,1192,2
A1QHAYZKE1KQMB,1,7,12,1192,2
A1QHAYZKE1KQMB,1,7,13,1192,2
A1QHAYZKE1KQMB,1,7,14,1192,2
A1QHAYZKE1KQMB,1,7,15,1192,1
A2AWBDW9V1E9KT,1,7,1,1193,4
A2AWBDW9V1E9KT,1,7,2,1193,6
A2AWBDW9V1E9KT,1,7,3,1193,6
A2AWBDW9V1E9KT,1,7,4,1193,3
A2AWBDW9V1E9KT,1,7,5,1193,3
A2AWBDW9V1E9KT,1,7,6,1193,5
A2AWBDW9V1E9KT,1,7,7,1193,5
A2AWBDW9V1E9KT,1,7,8,1193,5
A2AWBDW9V1E9KT,1,7,9,1193,7
A2AWBDW9V1E9KT,1,7,10,1193,7
A2AWBDW9V1E9KT,1,7,11,1193,5
A2AWBDW9V1E9KT,1,7,12,1193,7
A2AWBDW9V1E9KT,1,7,13,1193,1
A2AWBDW9V1E9KT,1,7,14,1193,1
A2AWBDW9V1E9KT,1,7,15,1193,2
A3ZCT6IJI1NZX,1,3,1,1194,2
A3ZCT6IJI1NZX,1,3,2,1194,2
A3ZCT6IJI1NZX,1,3,3,1194,2
A3ZCT6IJI1NZX,1,3,4,1194,2
A3ZCT6IJI1NZX,1,3,5,1194,2
A3ZCT6IJI1NZX,1,3,6,1194,2
A3ZCT6IJI1NZX,1,3,7,1194,2
A3ZCT6IJI1NZX,1,3,8,1194,2
A3ZCT6IJI1NZX,1,3,9,1194,2
A3ZCT6IJI1NZX,1,3,10,1194,2
A3ZCT6IJI1NZX,1,3,11,1194,2
A3ZCT6IJI1NZX,1,3,12,1194,2
A3ZCT6IJI1NZX,1,3,13,1194,2
A3ZCT6IJI1NZX,1,3,14,1194,1
A3ZCT6IJI1NZX,1,3,15,1194,1
A1TIV52E0VUF9Y,1,6,1,1195,1
A1TIV52E0VUF9Y,1,6,2,1195,1
A1TIV52E0VUF9Y,1,6,3,1195,1
A1TIV52E0VUF9Y,1,6,4,1195,1
A1TIV52E0VUF9Y,1,6,5,1195,1
A1TIV52E0VUF9Y,1,6,6,1195,1
A1TIV52E0VUF9Y,1,6,7,1195,1
A1TIV52E0VUF9Y,1,6,8,1195,1
A1TIV52E0VUF9Y,1,6,9,1195,2
A1TIV52E0VUF9Y,1,6,10,1195,2
A1TIV52E0VUF9Y,1,6,11,1195,2
A1TIV52E0VUF9Y,1,6,12,1195,2
A1TIV52E0VUF9Y,1,6,13,1195,2
A1TIV52E0VUF9Y,1,6,14,1195,2
A1TIV52E0VUF9Y,1,6,15,1195,2
A33KTU8KJ5CP2T,1,1,1,1196,2
A33KTU8KJ5CP2T,1,1,2,1196,2
A33KTU8KJ5CP2T,1,1,3,1196,2
A33KTU8KJ5CP2T,1,1,4,1196,2
A33KTU8KJ5CP2T,1,1,5,1196,2
A33KTU8KJ5CP2T,1,1,6,1196,3
A33KTU8KJ5CP2T,1,1,7,1196,3
A33KTU8KJ5CP2T,1,1,8,1196,3
A33KTU8KJ5CP2T,1,1,9,1196,3
A33KTU8KJ5CP2T,1,1,10,1196,3
A33KTU8KJ5CP2T,1,1,11,1196,1
A33KTU8KJ5CP2T,1,1,12,1196,1
A33KTU8KJ5CP2T,1,1,13,1196,1
A33KTU8KJ5CP2T,1,1,14,1196,1
A33KTU8KJ5CP2T,1,1,15,1196,1
A1A4UNSXPGLYVY,1,22,1,1197,5
A1A4UNSXPGLYVY,1,22,2,1197,5
A1A4UNSXPGLYVY,1,22,3,1197,5
A1A4UNSXPGLYVY,1,22,4,1197,2
A1A4UNSXPGLYVY,1,22,5,1197,6
A1A4UNSXPGLYVY,1,22,6,1197,6
A1A4UNSXPGLYVY,1,22,7,1197,1
A1A4UNSXPGLYVY,1,22,8,1197,1
A1A4UNSXPGLYVY,1,22,9,1197,1
A1A4UNSXPGLYVY,1,22,10,1197,4
A1A4UNSXPGLYVY,1,22,11,1197,4
A1A4UNSXPGLYVY,1,22,12,1197,4
A1A4UNSXPGLYVY,1,22,13,1197,3
A1A4UNSXPGLYVY,1,22,14,1197,6
A1A4UNSXPGLYVY,1,22,15,1197,2
AX0ZXZZGMU43G,1,14,1,1198,1
AX0ZXZZGMU43G,1,14,2,1198,1
AX0ZXZZGMU43G,1,14,3,1198,1
AX0ZXZZGMU43G,1,14,4,1198,1
AX0ZXZZGMU43G,1,14,5,1198,1
AX0ZXZZGMU43G,1,14,6,1198,2
AX0ZXZZGMU43G,1,14,7,1198,2
AX0ZXZZGMU43G,1,14,8,1198,2
AX0ZXZZGMU43G,1,14,9,1198,2
AX0ZXZZGMU43G,1,14,10,1198,2
AX0ZXZZGMU43G,1,14,11,1198,2
AX0ZXZZGMU43G,1,14,12,1198,2
AX0ZXZZGMU43G,1,14,13,1198,2
AX0ZXZZGMU43G,1,14,14,1198,2
AX0ZXZZGMU43G,1,14,15,1198,2
A1M76ECKJQD1NB,1,11,1,1199,1
A1M76ECKJQD1NB,1,11,2,1199,1
A1M76ECKJQD1NB,1,11,3,1199,1
A1M76ECKJQD1NB,1,11,4,1199,1
A1M76ECKJQD1NB,1,11,5,1199,1
A1M76ECKJQD1NB,1,11,6,1199,1
A1M76ECKJQD1NB,1,11,7,1199,2
A1M76ECKJQD1NB,1,11,8,1199,2
A1M76ECKJQD1NB,1,11,9,1199,2
A1M76ECKJQD1NB,1,11,10,1199,3
A1M76ECKJQD1NB,1,11,11,1199,3
A1M76ECKJQD1NB,1,11,12,1199,1
A1M76ECKJQD1NB,1,11,13,1199,1
A1M76ECKJQD1NB,1,11,14,1199,4
A1M76ECKJQD1NB,1,11,15,1199,4
A29PB2C8XD8TVG,1,25,1,1200,3
A29PB2C8XD8TVG,1,25,2,1200,3
A29PB2C8XD8TVG,1,25,3,1200,3
A29PB2C8XD8TVG,1,25,4,1200,3
A29PB2C8XD8TVG,1,25,5,1200,3
A29PB2C8XD8TVG,1,25,6,1200,3
A29PB2C8XD8TVG,1,25,7,1200,1
A29PB2C8XD8TVG,1,25,8,1200,1
A29PB2C8XD8TVG,1,25,9,1200,1
A29PB2C8XD8TVG,1,25,10,1200,1
A29PB2C8XD8TVG,1,25,11,1200,2
A29PB2C8XD8TVG,1,25,12,1200,2
A29PB2C8XD8TVG,1,25,13,1200,2
A29PB2C8XD8TVG,1,25,14,1200,2
A29PB2C8XD8TVG,1,25,15,1200,2
AELOYBHVZFDW9,1,19,1,1201,8
AELOYBHVZFDW9,1,19,2,1201,3
AELOYBHVZFDW9,1,19,3,1201,2
AELOYBHVZFDW9,1,19,4,1201,8
AELOYBHVZFDW9,1,19,5,1201,8
AELOYBHVZFDW9,1,19,6,1201,6
AELOYBHVZFDW9,1,19,7,1201,1
AELOYBHVZFDW9,1,19,8,1201,7
AELOYBHVZFDW9,1,19,9,1201,7
AELOYBHVZFDW9,1,19,10,1201,9
AELOYBHVZFDW9,1,19,11,1201,9
AELOYBHVZFDW9,1,19,12,1201,5
AELOYBHVZFDW9,1,19,13,1201,4
AELOYBHVZFDW9,1,19,14,1201,4
AELOYBHVZFDW9,1,19,15,1201,3
A3KCT51PDCLUFD,1,20,1,1202,1
A3KCT51PDCLUFD,1,20,2,1202,1
A3KCT51PDCLUFD,1,20,3,1202,1
A3KCT51PDCLUFD,1,20,4,1202,1
A3KCT51PDCLUFD,1,20,5,1202,1
A3KCT51PDCLUFD,1,20,6,1202,1
A3KCT51PDCLUFD,1,20,7,1202,1
A3KCT51PDCLUFD,1,20,8,1202,1
A3KCT51PDCLUFD,1,20,9,1202,1
A3KCT51PDCLUFD,1,20,10,1202,1
A3KCT51PDCLUFD,1,20,11,1202,1
A3KCT51PDCLUFD,1,20,12,1202,1
A3KCT51PDCLUFD,1,20,13,1202,1
A3KCT51PDCLUFD,1,20,14,1202,1
A3KCT51PDCLUFD,1,20,15,1202,1
A2WLGVXAVT2XTR,1,8,1,1203,1
A2WLGVXAVT2XTR,1,8,2,1203,1
A2WLGVXAVT2XTR,1,8,3,1203,1
A2WLGVXAVT2XTR,1,8,4,1203,1
A2WLGVXAVT2XTR,1,8,5,1203,1
A2WLGVXAVT2XTR,1,8,6,1203,1
A2WLGVXAVT2XTR,1,8,7,1203,1
A2WLGVXAVT2XTR,1,8,8,1203,1
A2WLGVXAVT2XTR,1,8,9,1203,1
A2WLGVXAVT2XTR,1,8,10,1203,1
A2WLGVXAVT2XTR,1,8,11,1203,1
A2WLGVXAVT2XTR,1,8,12,1203,1
A2WLGVXAVT2XTR,1,8,13,1203,1
A2WLGVXAVT2XTR,1,8,14,1203,1
A2WLGVXAVT2XTR,1,8,15,1203,1
A39QOA9M7GNF86,1,22,1,1204,2
A39QOA9M7GNF86,1,22,2,1204,2
A39QOA9M7GNF86,1,22,3,1204,2
A39QOA9M7GNF86,1,22,4,1204,1
A39QOA9M7GNF86,1,22,5,1204,2
A39QOA9M7GNF86,1,22,6,1204,1
A39QOA9M7GNF86,1,22,7,1204,1
A39QOA9M7GNF86,1,22,8,1204,1
A39QOA9M7GNF86,1,22,9,1204,1
A39QOA9M7GNF86,1,22,10,1204,1
A39QOA9M7GNF86,1,22,11,1204,1
A39QOA9M7GNF86,1,22,12,1204,1
A39QOA9M7GNF86,1,22,13,1204,1
A39QOA9M7GNF86,1,22,14,1204,2
A39QOA9M7GNF86,1,22,15,1204,1
A1VZEH8F9HGHDS,1,22,1,1205,2
A1VZEH8F9HGHDS,1,22,2,1205,2
A1VZEH8F9HGHDS,1,22,3,1205,2
A1VZEH8F9HGHDS,1,22,4,1205,1
A1VZEH8F9HGHDS,1,22,5,1205,2
A1VZEH8F9HGHDS,1,22,6,1205,2
A1VZEH8F9HGHDS,1,22,7,1205,1
A1VZEH8F9HGHDS,1,22,8,1205,1
A1VZEH8F9HGHDS,1,22,9,1205,1
A1VZEH8F9HGHDS,1,22,10,1205,1
A1VZEH8F9HGHDS,1,22,11,1205,1
A1VZEH8F9HGHDS,1,22,12,1205,1
A1VZEH8F9HGHDS,1,22,13,1205,1
A1VZEH8F9HGHDS,1,22,14,1205,2
A1VZEH8F9HGHDS,1,22,15,1205,1
A2JG1NAFYN2PMJ,1,9,1,1206,2
A2JG1NAFYN2PMJ,1,9,2,1206,2
A2JG1NAFYN2PMJ,1,9,3,1206,1
A2JG1NAFYN2PMJ,1,9,4,1206,2
A2JG1NAFYN2PMJ,1,9,5,1206,2
A2JG1NAFYN2PMJ,1,9,6,1206,2
A2JG1NAFYN2PMJ,1,9,7,1206,2
A2JG1NAFYN2PMJ,1,9,8,1206,2
A2JG1NAFYN2PMJ,1,9,9,1206,2
A2JG1NAFYN2PMJ,1,9,10,1206,1
A2JG1NAFYN2PMJ,1,9,11,1206,1
A2JG1NAFYN2PMJ,1,9,12,1206,2
A2JG1NAFYN2PMJ,1,9,13,1206,2
A2JG1NAFYN2PMJ,1,9,14,1206,1
A2JG1NAFYN2PMJ,1,9,15,1206,1
A3I31KX31R38F9,1,23,1,1207,10
A3I31KX31R38F9,1,23,2,1207,1
A3I31KX31R38F9,1,23,3,1207,7
A3I31KX31R38F9,1,23,4,1207,12
A3I31KX31R38F9,1,23,5,1207,4
A3I31KX31R38F9,1,23,6,1207,5
A3I31KX31R38F9,1,23,7,1207,11
A3I31KX31R38F9,1,23,8,1207,9
A3I31KX31R38F9,1,23,9,1207,2
A3I31KX31R38F9,1,23,10,1207,13
A3I31KX31R38F9,1,23,11,1207,14
A3I31KX31R38F9,1,23,12,1207,8
A3I31KX31R38F9,1,23,13,1207,15
A3I31KX31R38F9,1,23,14,1207,6
A3I31KX31R38F9,1,23,15,1207,3
A2JLU8XYHVY2ZP,1,1,1,1208,1
A2JLU8XYHVY2ZP,1,1,2,1208,1
A2JLU8XYHVY2ZP,1,1,3,1208,1
A2JLU8XYHVY2ZP,1,1,4,1208,1
A2JLU8XYHVY2ZP,1,1,5,1208,1
A2JLU8XYHVY2ZP,1,1,6,1208,2
A2JLU8XYHVY2ZP,1,1,7,1208,2
A2JLU8XYHVY2ZP,1,1,8,1208,2
A2JLU8XYHVY2ZP,1,1,9,1208,2
A2JLU8XYHVY2ZP,1,1,10,1208,2
A2JLU8XYHVY2ZP,1,1,11,1208,3
A2JLU8XYHVY2ZP,1,1,12,1208,3
A2JLU8XYHVY2ZP,1,1,13,1208,3
A2JLU8XYHVY2ZP,1,1,14,1208,3
A2JLU8XYHVY2ZP,1,1,15,1208,3
A2QXX0EHO2CZHV,1,10,1,1209,3
A2QXX0EHO2CZHV,1,10,2,1209,3
A2QXX0EHO2CZHV,1,10,3,1209,1
A2QXX0EHO2CZHV,1,10,4,1209,1
A2QXX0EHO2CZHV,1,10,5,1209,1
A2QXX0EHO2CZHV,1,10,6,1209,2
A2QXX0EHO2CZHV,1,10,7,1209,2
A2QXX0EHO2CZHV,1,10,8,1209,2
A2QXX0EHO2CZHV,1,10,9,1209,3
A2QXX0EHO2CZHV,1,10,10,1209,3
A2QXX0EHO2CZHV,1,10,11,1209,3
A2QXX0EHO2CZHV,1,10,12,1209,3
A2QXX0EHO2CZHV,1,10,13,1209,2
A2QXX0EHO2CZHV,1,10,14,1209,2
A2QXX0EHO2CZHV,1,10,15,1209,2
A1KH62H92N4L13,1,9,1,1210,1
A1KH62H92N4L13,1,9,2,1210,1
A1KH62H92N4L13,1,9,3,1210,1
A1KH62H92N4L13,1,9,4,1210,1
A1KH62H92N4L13,1,9,5,1210,1
A1KH62H92N4L13,1,9,6,1210,1
A1KH62H92N4L13,1,9,7,1210,1
A1KH62H92N4L13,1,9,8,1210,1
A1KH62H92N4L13,1,9,9,1210,1
A1KH62H92N4L13,1,9,10,1210,1
A1KH62H92N4L13,1,9,11,1210,1
A1KH62H92N4L13,1,9,12,1210,1
A1KH62H92N4L13,1,9,13,1210,1
A1KH62H92N4L13,1,9,14,1210,1
A1KH62H92N4L13,1,9,15,1210,1
A2ZVWE8XJDWNAD,1,4,1,1211,3
A2ZVWE8XJDWNAD,1,4,2,1211,4
A2ZVWE8XJDWNAD,1,4,3,1211,4
A2ZVWE8XJDWNAD,1,4,4,1211,3
A2ZVWE8XJDWNAD,1,4,5,1211,3
A2ZVWE8XJDWNAD,1,4,6,1211,1
A2ZVWE8XJDWNAD,1,4,7,1211,2
A2ZVWE8XJDWNAD,1,4,8,1211,1
A2ZVWE8XJDWNAD,1,4,9,1211,2
A2ZVWE8XJDWNAD,1,4,10,1211,1
A2ZVWE8XJDWNAD,1,4,11,1211,4
A2ZVWE8XJDWNAD,1,4,12,1211,1
A2ZVWE8XJDWNAD,1,4,13,1211,2
A2ZVWE8XJDWNAD,1,4,14,1211,1
A2ZVWE8XJDWNAD,1,4,15,1211,4
A2DM2F0V4DJ174,1,24,1,1212,5
A2DM2F0V4DJ174,1,24,2,1212,1
A2DM2F0V4DJ174,1,24,3,1212,3
A2DM2F0V4DJ174,1,24,4,1212,2
A2DM2F0V4DJ174,1,24,5,1212,3
A2DM2F0V4DJ174,1,24,6,1212,6
A2DM2F0V4DJ174,1,24,7,1212,1
A2DM2F0V4DJ174,1,24,8,1212,4
A2DM2F0V4DJ174,1,24,9,1212,3
A2DM2F0V4DJ174,1,24,10,1212,1
A2DM2F0V4DJ174,1,24,11,1212,1
A2DM2F0V4DJ174,1,24,12,1212,1
A2DM2F0V4DJ174,1,24,13,1212,3
A2DM2F0V4DJ174,1,24,14,1212,6
A2DM2F0V4DJ174,1,24,15,1212,2
A1QHAYZKE1KQMB,1,16,1,1213,1
A1QHAYZKE1KQMB,1,16,2,1213,1
A1QHAYZKE1KQMB,1,16,3,1213,1
A1QHAYZKE1KQMB,1,16,4,1213,1
A1QHAYZKE1KQMB,1,16,5,1213,1
A1QHAYZKE1KQMB,1,16,6,1213,1
A1QHAYZKE1KQMB,1,16,7,1213,1
A1QHAYZKE1KQMB,1,16,8,1213,1
A1QHAYZKE1KQMB,1,16,9,1213,1
A1QHAYZKE1KQMB,1,16,10,1213,1
A1QHAYZKE1KQMB,1,16,11,1213,1
A1QHAYZKE1KQMB,1,16,12,1213,1
A1QHAYZKE1KQMB,1,16,13,1213,1
A1QHAYZKE1KQMB,1,16,14,1213,1
A1QHAYZKE1KQMB,1,16,15,1213,1
A3ZCT6IJI1NZX,1,1,1,1214,3
A3ZCT6IJI1NZX,1,1,2,1214,3
A3ZCT6IJI1NZX,1,1,3,1214,3
A3ZCT6IJI1NZX,1,1,4,1214,3
A3ZCT6IJI1NZX,1,1,5,1214,3
A3ZCT6IJI1NZX,1,1,6,1214,1
A3ZCT6IJI1NZX,1,1,7,1214,1
A3ZCT6IJI1NZX,1,1,8,1214,1
A3ZCT6IJI1NZX,1,1,9,1214,1
A3ZCT6IJI1NZX,1,1,10,1214,1
A3ZCT6IJI1NZX,1,1,11,1214,2
A3ZCT6IJI1NZX,1,1,12,1214,2
A3ZCT6IJI1NZX,1,1,13,1214,2
A3ZCT6IJI1NZX,1,1,14,1214,2
A3ZCT6IJI1NZX,1,1,15,1214,2
AXQAMAX5I3RMS,1,23,1,1215,1
AXQAMAX5I3RMS,1,23,2,1215,1
AXQAMAX5I3RMS,1,23,3,1215,1
AXQAMAX5I3RMS,1,23,4,1215,1
AXQAMAX5I3RMS,1,23,5,1215,1
AXQAMAX5I3RMS,1,23,6,1215,1
AXQAMAX5I3RMS,1,23,7,1215,1
AXQAMAX5I3RMS,1,23,8,1215,1
AXQAMAX5I3RMS,1,23,9,1215,1
AXQAMAX5I3RMS,1,23,10,1215,1
AXQAMAX5I3RMS,1,23,11,1215,1
AXQAMAX5I3RMS,1,23,12,1215,1
AXQAMAX5I3RMS,1,23,13,1215,1
AXQAMAX5I3RMS,1,23,14,1215,1
AXQAMAX5I3RMS,1,23,15,1215,1
AUBC0HIVKBOTF,1,6,1,1216,7
AUBC0HIVKBOTF,1,6,2,1216,6
AUBC0HIVKBOTF,1,6,3,1216,13
AUBC0HIVKBOTF,1,6,4,1216,10
AUBC0HIVKBOTF,1,6,5,1216,2
AUBC0HIVKBOTF,1,6,6,1216,11
AUBC0HIVKBOTF,1,6,7,1216,3
AUBC0HIVKBOTF,1,6,8,1216,4
AUBC0HIVKBOTF,1,6,9,1216,15
AUBC0HIVKBOTF,1,6,10,1216,5
AUBC0HIVKBOTF,1,6,11,1216,8
AUBC0HIVKBOTF,1,6,12,1216,14
AUBC0HIVKBOTF,1,6,13,1216,12
AUBC0HIVKBOTF,1,6,14,1216,9
AUBC0HIVKBOTF,1,6,15,1216,1
A1X0WT0A91ZCIH,1,18,1,1217,2
A1X0WT0A91ZCIH,1,18,2,1217,2
A1X0WT0A91ZCIH,1,18,3,1217,5
A1X0WT0A91ZCIH,1,18,4,1217,5
A1X0WT0A91ZCIH,1,18,5,1217,5
A1X0WT0A91ZCIH,1,18,6,1217,1
A1X0WT0A91ZCIH,1,18,7,1217,1
A1X0WT0A91ZCIH,1,18,8,1217,6
A1X0WT0A91ZCIH,1,18,9,1217,6
A1X0WT0A91ZCIH,1,18,10,1217,6
A1X0WT0A91ZCIH,1,18,11,1217,3
A1X0WT0A91ZCIH,1,18,12,1217,3
A1X0WT0A91ZCIH,1,18,13,1217,4
A1X0WT0A91ZCIH,1,18,14,1217,4
A1X0WT0A91ZCIH,1,18,15,1217,4
A31XT6RPLN6359,1,24,1,1218,3
A31XT6RPLN6359,1,24,2,1218,4
A31XT6RPLN6359,1,24,3,1218,3
A31XT6RPLN6359,1,24,4,1218,2
A31XT6RPLN6359,1,24,5,1218,2
A31XT6RPLN6359,1,24,6,1218,3
A31XT6RPLN6359,1,24,7,1218,4
A31XT6RPLN6359,1,24,8,1218,5
A31XT6RPLN6359,1,24,9,1218,1
A31XT6RPLN6359,1,24,10,1218,2
A31XT6RPLN6359,1,24,11,1218,1
A31XT6RPLN6359,1,24,12,1218,4
A31XT6RPLN6359,1,24,13,1218,5
A31XT6RPLN6359,1,24,14,1218,1
A31XT6RPLN6359,1,24,15,1218,5
A1TIV52E0VUF9Y,1,20,1,1219,2
A1TIV52E0VUF9Y,1,20,2,1219,2
A1TIV52E0VUF9Y,1,20,3,1219,2
A1TIV52E0VUF9Y,1,20,4,1219,2
A1TIV52E0VUF9Y,1,20,5,1219,2
A1TIV52E0VUF9Y,1,20,6,1219,2
A1TIV52E0VUF9Y,1,20,7,1219,1
A1TIV52E0VUF9Y,1,20,8,1219,1
A1TIV52E0VUF9Y,1,20,9,1219,1
A1TIV52E0VUF9Y,1,20,10,1219,1
A1TIV52E0VUF9Y,1,20,11,1219,1
A1TIV52E0VUF9Y,1,20,12,1219,1
A1TIV52E0VUF9Y,1,20,13,1219,1
A1TIV52E0VUF9Y,1,20,14,1219,3
A1TIV52E0VUF9Y,1,20,15,1219,3
A3KCT51PDCLUFD,1,9,1,1220,1
A3KCT51PDCLUFD,1,9,2,1220,1
A3KCT51PDCLUFD,1,9,3,1220,1
A3KCT51PDCLUFD,1,9,4,1220,1
A3KCT51PDCLUFD,1,9,5,1220,1
A3KCT51PDCLUFD,1,9,6,1220,1
A3KCT51PDCLUFD,1,9,7,1220,1
A3KCT51PDCLUFD,1,9,8,1220,1
A3KCT51PDCLUFD,1,9,9,1220,1
A3KCT51PDCLUFD,1,9,10,1220,1
A3KCT51PDCLUFD,1,9,11,1220,1
A3KCT51PDCLUFD,1,9,12,1220,1
A3KCT51PDCLUFD,1,9,13,1220,1
A3KCT51PDCLUFD,1,9,14,1220,1
A3KCT51PDCLUFD,1,9,15,1220,1
A1VZEH8F9HGHDS,1,6,1,1221,1
A1VZEH8F9HGHDS,1,6,2,1221,1
A1VZEH8F9HGHDS,1,6,3,1221,1
A1VZEH8F9HGHDS,1,6,4,1221,1
A1VZEH8F9HGHDS,1,6,5,1221,1
A1VZEH8F9HGHDS,1,6,6,1221,1
A1VZEH8F9HGHDS,1,6,7,1221,1
A1VZEH8F9HGHDS,1,6,8,1221,1
A1VZEH8F9HGHDS,1,6,9,1221,1
A1VZEH8F9HGHDS,1,6,10,1221,1
A1VZEH8F9HGHDS,1,6,11,1221,1
A1VZEH8F9HGHDS,1,6,12,1221,1
A1VZEH8F9HGHDS,1,6,13,1221,1
A1VZEH8F9HGHDS,1,6,14,1221,1
A1VZEH8F9HGHDS,1,6,15,1221,1
A3IAHTO6KDRKTB,1,9,1,1222,1
A3IAHTO6KDRKTB,1,9,2,1222,1
A3IAHTO6KDRKTB,1,9,3,1222,1
A3IAHTO6KDRKTB,1,9,4,1222,1
A3IAHTO6KDRKTB,1,9,5,1222,1
A3IAHTO6KDRKTB,1,9,6,1222,1
A3IAHTO6KDRKTB,1,9,7,1222,1
A3IAHTO6KDRKTB,1,9,8,1222,1
A3IAHTO6KDRKTB,1,9,9,1222,1
A3IAHTO6KDRKTB,1,9,10,1222,1
A3IAHTO6KDRKTB,1,9,11,1222,1
A3IAHTO6KDRKTB,1,9,12,1222,1
A3IAHTO6KDRKTB,1,9,13,1222,1
A3IAHTO6KDRKTB,1,9,14,1222,1
A3IAHTO6KDRKTB,1,9,15,1222,1
A2AWBDW9V1E9KT,1,13,1,1223,1
A2AWBDW9V1E9KT,1,13,2,1223,1
A2AWBDW9V1E9KT,1,13,3,1223,1
A2AWBDW9V1E9KT,1,13,4,1223,1
A2AWBDW9V1E9KT,1,13,5,1223,1
A2AWBDW9V1E9KT,1,13,6,1223,1
A2AWBDW9V1E9KT,1,13,7,1223,1
A2AWBDW9V1E9KT,1,13,8,1223,1
A2AWBDW9V1E9KT,1,13,9,1223,1
A2AWBDW9V1E9KT,1,13,10,1223,1
A2AWBDW9V1E9KT,1,13,11,1223,1
A2AWBDW9V1E9KT,1,13,12,1223,1
A2AWBDW9V1E9KT,1,13,13,1223,1
A2AWBDW9V1E9KT,1,13,14,1223,1
A2AWBDW9V1E9KT,1,13,15,1223,1
A1A4UNSXPGLYVY,1,3,1,1224,1
A1A4UNSXPGLYVY,1,3,2,1224,1
A1A4UNSXPGLYVY,1,3,3,1224,1
A1A4UNSXPGLYVY,1,3,4,1224,1
A1A4UNSXPGLYVY,1,3,5,1224,1
A1A4UNSXPGLYVY,1,3,6,1224,1
A1A4UNSXPGLYVY,1,3,7,1224,1
A1A4UNSXPGLYVY,1,3,8,1224,1
A1A4UNSXPGLYVY,1,3,9,1224,1
A1A4UNSXPGLYVY,1,3,10,1224,1
A1A4UNSXPGLYVY,1,3,11,1224,1
A1A4UNSXPGLYVY,1,3,12,1224,1
A1A4UNSXPGLYVY,1,3,13,1224,1
A1A4UNSXPGLYVY,1,3,14,1224,2
A1A4UNSXPGLYVY,1,3,15,1224,2
A2CEXG9VDKI9NP,1,22,1,1225,1
A2CEXG9VDKI9NP,1,22,2,1225,5
A2CEXG9VDKI9NP,1,22,3,1225,9
A2CEXG9VDKI9NP,1,22,4,1225,15
A2CEXG9VDKI9NP,1,22,5,1225,10
A2CEXG9VDKI9NP,1,22,6,1225,11
A2CEXG9VDKI9NP,1,22,7,1225,6
A2CEXG9VDKI9NP,1,22,8,1225,14
A2CEXG9VDKI9NP,1,22,9,1225,3
A2CEXG9VDKI9NP,1,22,10,1225,12
A2CEXG9VDKI9NP,1,22,11,1225,8
A2CEXG9VDKI9NP,1,22,12,1225,7
A2CEXG9VDKI9NP,1,22,13,1225,4
A2CEXG9VDKI9NP,1,22,14,1225,2
A2CEXG9VDKI9NP,1,22,15,1225,13
A2JLU8XYHVY2ZP,1,4,1,1226,1
A2JLU8XYHVY2ZP,1,4,2,1226,1
A2JLU8XYHVY2ZP,1,4,3,1226,1
A2JLU8XYHVY2ZP,1,4,4,1226,1
A2JLU8XYHVY2ZP,1,4,5,1226,1
A2JLU8XYHVY2ZP,1,4,6,1226,1
A2JLU8XYHVY2ZP,1,4,7,1226,2
A2JLU8XYHVY2ZP,1,4,8,1226,2
A2JLU8XYHVY2ZP,1,4,9,1226,2
A2JLU8XYHVY2ZP,1,4,10,1226,2
A2JLU8XYHVY2ZP,1,4,11,1226,2
A2JLU8XYHVY2ZP,1,4,12,1226,2
A2JLU8XYHVY2ZP,1,4,13,1226,2
A2JLU8XYHVY2ZP,1,4,14,1226,1
A2JLU8XYHVY2ZP,1,4,15,1226,2
A29PB2C8XD8TVG,1,9,1,1227,1
A29PB2C8XD8TVG,1,9,2,1227,1
A29PB2C8XD8TVG,1,9,3,1227,1
A29PB2C8XD8TVG,1,9,4,1227,1
A29PB2C8XD8TVG,1,9,5,1227,1
A29PB2C8XD8TVG,1,9,6,1227,1
A29PB2C8XD8TVG,1,9,7,1227,1
A29PB2C8XD8TVG,1,9,8,1227,1
A29PB2C8XD8TVG,1,9,9,1227,1
A29PB2C8XD8TVG,1,9,10,1227,1
A29PB2C8XD8TVG,1,9,11,1227,1
A29PB2C8XD8TVG,1,9,12,1227,1
A29PB2C8XD8TVG,1,9,13,1227,1
A29PB2C8XD8TVG,1,9,14,1227,1
A29PB2C8XD8TVG,1,9,15,1227,1
A1M76ECKJQD1NB,1,20,1,1228,1
A1M76ECKJQD1NB,1,20,2,1228,1
A1M76ECKJQD1NB,1,20,3,1228,1
